謝,xiè,谢,1,to apologize; to decline; to thank; (flower) to wither
起,qǐ,起,1,rise
車,chē,车,1,vehicle
這,zhè,这,1,this
那,nà,那,1,that
都,dōu,都,1,"all, both"
里,lǐ,里,1,village
裏,lǐ,里,1,inside
裡,lǐ,里,1,inside
鐘,zhōng,钟,1,bell; clock
鍾,zhōng,钟,1,focus
錢,qián,钱,1,money
院,yuàn,院,1,"yard, courtyard"
雨,yǔ,雨,1,rain
麪,miàn,面,1,"flour, noodles"
面,miàn,面,1,"face; surface, cover"
飛,fēi,飞,1,to fly
飯,fàn,饭,1,(archaic) cooked rice (a food); meal
高,gāo,高,1,"tall, high"
丈,zhàng,丈,2,(unit of measure) ten feet; elder male
兩,liǎng,两,2,"two, both"
爲,wéi,为,2,as
爲,wèi,为,2,for
樂,lè,乐,2,happiness
樂,yuè,乐,2,music
也,yě,也,2,also
事,shì,事,2,"affair, matter"
介,jiè,介,2,to introduce
從,cóng,从,2,from; follow
以,yǐ,以,2,"with, by means of"
件,jiàn,件,2,"item, document"
休,xiū,休,2,"rest, stop"
但,dàn,但,2,but; only
體,tǐ,体,2,body
便,biàn,便,2,convenient; then
便,pián,便,2,cheap
公,gōng,公,2,public; male (animal)
共,gòng,共,2,"together, common"
凖,zhǔn,准,2,"standard, norm; accurate; partly"
准,zhǔn,准,2,to allow
準,zhǔn,准,2,"to allow, to permit"
別,bié,别,2,other; to separate
彆,biè,别,2,to make someone change their ways
到,dào,到,2,"to arrive, to reach"
務,wù,务,2,"affair, business"
動,dòng,动,2,to move
助,zhù,助,2,to help
千,qiān,千,2,thousand
韆,qiān,千,2,"(bound) swing, hanging seat"
賣,mài,卖,2,to sell
可,kě,可,2,"can, may"
右,yòu,右,2,right (side)
司,sī,司,2,"manage, department"
吧,ba,吧,2,(exclamation - question/uncertainty)
告,gào,告,2,"to tell, to announce"
員,yuán,员,2,member; person holding a post
咖,gā,咖,2,(a character used in curry's transliteration)
咖,kā,咖,2,(a character used in coffee's transliteration)
哥,gē,哥,2,older brother
唱,chàng,唱,2,to sing
啡,fēi,啡,2,coffee
啡,fēi,啡,2,(a character used in coffee's transliteration)
因,yīn,因,2,cause; because
場,chǎng,场,2,"field, ground"
備,bèi,备,2,"prepare, provide"
外,wài,外,2,outside
伕,fū,夫,2,"porter, laborer"
夫,fū,夫,2,husband; man
奶,nǎi,奶,2,grandmother (paternal); milk
妹,mèi,妹,2,younger sister
妻,qī,妻,2,wife
始,shǐ,始,2,begin
姓,xìng,姓,2,"surname, familyname"
孩,hái,孩,2,child
它,tā,它,2,it
完,wán,完,2,"end, complete"
宜,yí,宜,2,suitable
室,shì,室,2,room
賓,bīn,宾,2,guest
就,jiù,就,2,"approach, accomplish"
左,zuǒ,左,2,left (side)
已,yǐ,已,2,already
希,xī,希,2,rare; hope
幫,bāng,帮,2,to help
常,cháng,常,2,"often, usual"
牀,chuáng,床,2,bed
床,chuáng,床,2,bed
弟,dì,弟,2,younger brother
往,wǎng,往,2,"to go; towards; past, previous"
得,dé,得,2,to obtain
得,děi,得,2,must
忙,máng,忙,2,busy
快,kuài,快,2,fast; happy
思,sī,思,2,think
息,xī,息,2,breath
您,nín,您,2,(honorific) you
情,qíng,情,2,emotion
意,yì,意,2,meaning; idea; consciousness
慢,màn,慢,2,slow
懂,dǒng,懂,2,to understand
房,fáng,房,2,house
所,suǒ,所,2,"place; so, therefore"
手,shǒu,手,2,hand
找,zhǎo,找,2,to look for
報,bào,报,2,to report; newspaper
敎,jiào,教,2,"education; religion; to make (one do), to tell "
教,jiāo,教,2,to teach
新,xīn,新,2,new
旁,páng,旁,2,side
旅,lǚ,旅,2,travel
日,rì,日,2,sun; day
早,zǎo,早,2,"early, morning"
晚,wǎn,晚,2,late; evening
晴,qíng,晴,2,"clear, sunny"
最,zuì,最,2,most
望,wàng,望,2,"to look afar, to gaze; to expect, to hope"
條,tiáo,条,2,strip; (measure word for long thin things)
次,cì,次,2,"next, order"
歌,gē,歌,2,song
正,zhèng,正,2,straight; middle; regular; correct
步,bù,步,2,step; to walk
每,měi,每,2,every
比,bǐ,比,2,to compare; ratio
汽,qì,汽,2,"steam, vapor"
泳,yǒng,泳,2,to swim
洗,xǐ,洗,2,to wash
遊,yóu,游,2,to travel; to wander; to play around
游,yóu,游,2,to swim
火,huǒ,火,2,fire
然,rán,然,2,"so, thus; correct"
牛,niú,牛,2,"ox, cow, bull"
玩,wán,玩,2,"to play, to have fun"
班,bān,班,2,class
球,qiú,球,2,ball
瓜,guā,瓜,2,melon
男,nán,男,2,male
病,bìng,病,2,"illness, disease, sick"
白,bái,白,2,white
百,bǎi,百,2,hundred
眞,zhēn,真,2,"real, true"
眼,yǎn,眼,2,eye
著,zhe,着,2,(aspect particle)
睛,jīng,睛,2,pupil (of eye)
知,zhī,知,2,know
票,piào,票,2,ticket
離,lí,离,2,to leave
穿,chuān,穿,2,to wear; through
站,zhàn,站,2,to stand; station
笑,xiào,笑,2,"laugh, smile; to laugh, to smile"
筆,bǐ,笔,2,pen
第,dì,第,2,order
等,děng,等,2,to wait
籃,lán,篮,2,basket
累,lèi,累,2,tired; to wear out
累,lěi,累,2,to accumulate; to involve
紅,hóng,红,2,red
紙,zhǐ,纸,2,paper
紹,shào,绍,2,to carry forward; to introduce
經,jīng,经,2,"classics, scripture; to pass through; to undergo"
給,gěi,给,2,to give
羊,yáng,羊,2,sheep; goat
考,kǎo,考,2,"totest, examine"
肉,ròu,肉,2,meat
舞,wǔ,舞,2,to dance; dance
色,sè,色,2,color; lust
色,shǎi,色,2,dice
藥,yào,药,2,medicine
雖,suī,虽,2,although
蛋,dàn,蛋,2,egg
表,biǎo,表,2,"to express, to show"
錶,biǎo,表,2,watch; meter
要,yào,要,2,want
讓,ràng,让,2,"to let, to allow"
訴,sù,诉,2,"to sue, to tell"
試,shì,试,2,"to test, to try; test, examination"
課,kè,课,2,"lesson, class"
貴,guì,贵,2,expensive
走,zǒu,走,2,to walk; to leave
足,zú,足,2,foot; enough
跑,pǎo,跑,2,to run
路,lù,路,2,road
跳,tiào,跳,2,to jump
踢,tī,踢,2,to kick
身,shēn,身,2,body
邊,biān,边,2,edge
過,guò,过,2,"to pass, to cross"
運,yùn,运,2,to transport; to move
近,jìn,近,2,near
還,hái,还,2,"still, yet"
還,huán,还,2,to return
進,jìn,进,2,to enter
遠,yuǎn,远,2,far
送,sòng,送,2,"deliver, send"
道,dào,道,2,"way, path"
鉛,qiān,铅,2,lead
錯,cuò,错,2,wrong; mistake
長,cháng,长,2,long
長,zhǎng,长,2,to grow
門,mén,门,2,door
問,wèn,问,2,ask
間,jiàn,间,2,"gap, opening; to separate"
間,jiān,间,2,"between, among; room; (measure word for rooms)"
陰,yīn,阴,2,"shade, cloudy"
雪,xuě,雪,2,snow
零,líng,零,2,"to wither; remainder, extra; zero"
非,fēi,非,2,not; wrong; (short for) Africa (transliteration)
題,tí,题,2,title; to inscribe; topic; exam question
顏,yán,颜,2,face
館,guǎn,馆,2,hall
魚,yú,鱼,2,fish
雞,jī,鸡,2,chicken
黑,hēi,黑,2,black
萬,wàn,万,3,ten thousand
且,qiě,且,3,"moreover, temporary"
世,shì,世,3,world; generation
業,yè,业,3,business
主,zhǔ,主,3,"master; main, dominant"
久,jiǔ,久,3,long (time)
乎,hū,乎,3,(an exclamatory particle)
於,yú,于,3,"at, in"
于,yú,于,3,to go; to take
傘,sǎn,伞,3,umbrella
位,wèi,位,3,"position, seat"
信,xìn,信,3,trust; to trust; letter
借,jiè,借,3,to borrow
假,jiǎ,假,3,fake
健,jiàn,健,3,healthy
像,xiàng,像,3,image; to resemble
元,yuán,元,3,"origin, yuan"
其,qí,其,3,it; its; that
典,diǎn,典,3,classic; code
冒,mào,冒,3,risk; brave
冬,dōng,冬,3,winter
冰,bīng,冰,3,ice
決,jué,决,3,decide
淨,jìng,净,3,"clean; completely, only"
剛,gāng,刚,3,strong
刮,guā,刮,3,to scrape
颳,guā,刮,3,(wind) to blow
刷,shuā,刷,3,"brush, print"
刻,kè,刻,3,"carve, moment"
力,lì,力,3,"strength, power"
辦,bàn,办,3,to manage; to do
加,jiā,加,3,to add
努,nǔ,努,3,to exert effort
包,bāo,包,3,bag; to wrap
化,huà,化,3,"to change, to transform"
半,bàn,半,3,half
單,dān,单,3,single
南,nán,南,3,south
卡,kǎ,卡,3,"card, block"
曆,lì,历,3,"calendar, history"
歷,lì,历,3,"history, calendar"
參,cān,参,3,to participate
又,yòu,又,3,"again, also"
雙,shuāng,双,3,"double, pair"
髮,fà,发,3,hair
發,fā,发,3,"to send, to launch; to produce; flourish"
叔,shū,叔,3,uncle
變,biàn,变,3,change; to change
口,kǒu,口,3,mouth
句,jù,句,3,sentence
只,zhǐ,只,3,only
隻,zhī,只,3,"only, single; (measure word for small animals)"
史,shǐ,史,3,history
向,xiàng,向,3,towards; direction
嚮,xiàng,向,3,"toward, direction"
週,zhōu,周,3,week
周,zhōu,周,3,"circle, cycle; to circle; thorough"
響,xiǎng,响,3,"sound, echo; to make a sound; loud"
哭,kū,哭,3,cry
啊,a,啊,3,(exclamation - surprise) ah
啤,pí,啤,3,beer
嘴,zuǐ,嘴,3,"mouth, beak"
園,yuán,园,3,"garden, park"
圖,tú,图,3,"picture, chart; to scheme, to attempt, to pursue"
地,dì,地,3,"ground, earth"
壞,huài,坏,3,bad; broken
坏,huài,坏,3,"bad, spoiled"
坏,pī,坏,3,clay vessel
城,chéng,城,3,city
境,jìng,境,3,"boundary, territory"
聲,shēng,声,3,voice; sound
復,fù,复,3,"return, repeat"
複,fù,复,3,"to repeat, to restore"
夏,xià,夏,3,summer
頭,tóu,头,3,head
奇,qí,奇,3,"strange, rare"
如,rú,如,3,"as, like"
姨,yí,姨,3,aunt; maternal aunt
婚,hūn,婚,3,marriage
季,jì,季,3,season; youngest
安,ān,安,3,"safe, peaceful"
定,dìng,定,3,"to decide, to fix"
實,shí,实,3,"real, solid"
害,hài,害,3,to harm; harm
容,róng,容,3,appearance
層,céng,层,3,"layer, floor"
居,jū,居,3,"to reside, to dwell"
山,shān,山,3,mountain
差,chà,差,3,wrong; inferior
差,chā,差,3,different; difference; mistake
差,chāi,差,3,to dispatch; errand
己,jǐ,己,3,oneself
市,shì,市,3,market; city
帶,dài,带,3,"to wear, to bring"
帽,mào,帽,3,hat
幹,gàn,干,3,"do, manage"
干,gān,干,3,"to offend; to interfere, to involve"
乾,gān,干,3,dry
平,píng,平,3,flat; peaceful
應,yīng,应,3,should; to respond
康,kāng,康,3,healthy
張,zhāng,张,3,to stretch
當,dàng,当,3,appropriate
當,dāng,当,3,to be equal to; to serve as; should
噹,dāng,当,3,"(onomatopoeic) clang, ding-dong"
心,xīn,心,3,heart
必,bì,必,3,"must, necessary"
忘,wàng,忘,3,to forget
怕,pà,怕,3,to be afraid (of)
急,jí,急,3,urgent
怪,guài,怪,3,"strange, monster"
總,zǒng,总,3,overall; total
慣,guàn,惯,3,"habit, custom"
感,gǎn,感,3,"feel, emotion"
愿,yuàn,愿,3,(archaic) honest and cautious
願,yuàn,愿,3,"wish, hope; to be willing; pledge"
戲,xì,戏,3,"play, drama"
成,chéng,成,3,"to achieve, to become"
或,huò,或,3,or; maybe
才,cái,才,3,"talent, ability; just now"
掃,sǎo,扫,3,to sweep (with broom)
把,bǎ,把,3,to grasp; handle
護,hù,护,3,to protect
擔,dān,担,3,"to carry, to shoulder"
擇,zé,择,3,"to choose, to select"
拿,ná,拿,3,to hold; to take
換,huàn,换,3,"exchange, change"
據,jù,据,3,"to rely on, to occupy"
接,jiē,接,3,to connect
提,tí,提,3,to raise; to mention
搬,bān,搬,3,"move, shift"
放,fàng,放,3,to put; to release
故,gù,故,3,"cause, reason"
數,shù,数,3,number
數,shǔ,数,3,"count, calculate"
文,wén,文,3,"writing, literature; culture"
料,liào,料,3,"material; to expect, to anticipate"
斤,jīn,斤,3,catty (weight unit)
方,fāng,方,3,square; direction
舊,jiù,旧,3,old (used)
易,yì,易,3,easy; exchange
春,chūn,春,3,spring (season)
更,gèng,更,3,more
更,gēng,更,3,to change; experience
末,mò,末,3,"end, tip"
朵,duǒ,朵,3,(measure word for flowers)
李,lǐ,李,3,plum (a type of plant and its fruit); (a surname)
束,shù,束,3,"bundle, bind"
板,bǎn,板,3,"board, plank"
闆,bǎn,板,3,(bound) boss
極,jí,极,3,extreme
查,chá,查,3,to check
樹,shù,树,3,tree
根,gēn,根,3,root
梯,tī,梯,3,ladder
檢,jiǎn,检,3,"to inspect, to check"
楚,chǔ,楚,3,state of Chu
樓,lóu,楼,3,"building, floor"
段,duàn,段,3,section
求,qiú,求,3,to request
河,hé,河,3,river
法,fǎ,法,3,"law, method"
注,zhù,注,3,"to inject, to pour into"
註,zhù,注,3,to register; to note
清,qīng,清,3,"clear, clean; to clear"
渴,kě,渴,3,thirsty
滿,mǎn,满,3,full
澡,zǎo,澡,3,bath
燈,dēng,灯,3,"lamp, light, lantern"
煉,liàn,炼,3,"to refine, to smelt"
鍊,liàn,炼,3,to refine
燒,shāo,烧,3,"to burn, to roast"
照,zhào,照,3,"to shine, to illuminate"
熊,xióng,熊,3,bear
爬,pá,爬,3,"to crawl, to climb"
爷,yé,爷,3,grandfather (paternal)
爺,yé,爷,3,"grandfather, old man"
片,piàn,片,3,"slice, piece"
牙,yá,牙,3,tooth
物,wù,物,3,"thing, object"
特,tè,特,3,special
環,huán,环,3,"ring, loop"
理,lǐ,理,3,reason
瓶,píng,瓶,3,bottle
甜,tián,甜,3,sweet
用,yòng,用,3,use; to use
畫,huà,画,3,to draw; painting
界,jiè,界,3,boundary; realm
留,liú,留,3,to stay
疼,téng,疼,3,"to ache, to hurt; to love, to dote on"
瘦,shòu,瘦,3,"to lose weight, to slim"
皮,pí,皮,3,skin
盤,pán,盘,3,"plate, tray"
目,mù,目,3,eye
直,zhí,直,3,straight
相,xiàng,相,3,"appearance, took; to observe, to appraise; phase"
相,xiāng,相,3,mutually; toward; to evaluate (by seeing for oneself)
短,duǎn,短,3,short (length)
矮,ǎi,矮,3,short (height)
碗,wǎn,碗,3,bowl
禮,lǐ,礼,3,"etiquette; ritual, ceremony"
秋,qiū,秋,3,autumn
鞦,qiū,秋,3,"(bound) swing, hanging seat"
種,zhòng,种,3,to plant
種,zhǒng,种,3,"seed; kind, type"
空,kòng,空,3,"vacant; to vacate, to leave unoccupied"
空,kōng,空,3,empty; sky
突,tū,突,3,sudden
答,dá,答,3,answer; to answer
筷,kuài,筷,3,chopsticks
簡,jiǎn,简,3,simple
算,suàn,算,3,"count, calculate"
箱,xiāng,箱,3,box
糕,gāo,糕,3,cake
級,jí,级,3,level
練,liàn,练,3,to practice; to train
終,zhōng,终,3,end; to end
結,jié,结,3,"to tie, to knot"
績,jì,绩,3,achievement; merit
綠,lǜ,绿,3,green
網,wǎng,网,3,net; network
罔,wǎng,网,3,to deceive; to trick
者,zhě,者,3,person; one who
而,ér,而,3,and; but
耳,ěr,耳,3,ear
聊,liáo,聊,3,to chat
聰,cōng,聪,3,intelligent; bright
育,yù,育,3,to nurture; to educate
胖,pàng,胖,3,fat
腳,jiǎo,脚,3,foot
臉,liǎn,脸,3,face
腿,tuǐ,腿,3,leg
自,zì,自,3,self; since
舒,shū,舒,3,to stretch; to relax
般,bān,般,3,"type, like"
船,chuán,船,3,"boat, ship"
節,jié,节,3,"festival, section"
花,huā,花,3,flower
草,cǎo,草,3,grass
藍,lán,蓝,3,blue
蕉,jiāo,蕉,3,banana
行,háng,行,3,line; occupation; business firm
行,xíng,行,3,"to wark; okay, alright"
街,jiē,街,3,street
衫,shān,衫,3,shirt
襯,chèn,衬,3,to line (a garment)
被,bèi,被,3,"to cover, quilt"
裙,qún,裙,3,skirt
褲,kù,裤,3,pants
角,jiǎo,角,3,horn; angle
角,jué,角,3,(name of an ancient wine vessel); role; to compete
解,jiě,解,3,to untie; to explain
議,yì,议,3,to discuss
記,jì,记,3,remember; record
講,jiǎng,讲,3,to speak
詞,cí,词,3,word
該,gāi,该,3,"should, ought to"
調,tiáo,调,3,to adjust
賽,sài,赛,3,"contest, race"
超,chāo,超,3,to surpass
越,yuè,越,3,"to cross, exceed"
趣,qù,趣,3,"interest, fun"
跟,gēn,跟,3,to follow
輕,qīng,轻,3,light (weight)
較,jiào,较,3,to compare
輛,liàng,辆,3,vehicle
迎,yíng,迎,3,to greet
遲,chí,迟,3,late
選,xuǎn,选,3,to choose
遇,yù,遇,3,to encounter
郵,yóu,邮,3,to mail
鄰,lín,邻,3,neighbor
酒,jiǔ,酒,3,"wine, alcohol"
重,chóng,重,3,"to repeat, to overlap; again"
重,zhòng,重,3,heavy
鐵,tiě,铁,3,iron
銀,yín,银,3,silver
鍛,duàn,锻,3,to forge
聞,wén,闻,3,to hear; to listen
陽,yáng,阳,3,sun
阿,ā,阿,3,(prefix to names of people to form terms of endearment)
附,fù,附,3,to attach
除,chú,除,3,to remove
難,nán,难,3,difficult
難,nàn,难,3,"disaster, distress"
需,xū,需,3,to need; necessity
靜,jìng,静,3,quiet
鞋,xié,鞋,3,shoes
音,yīn,音,3,sound
須,xū,须,3,"must, need"
鬚,xū,须,3,"beard, mustache"
顧,gù,顾,3,"to turn around and look, to look after"
風,fēng,风,3,wind
飲,yǐn,饮,3,to drink
飽,bǎo,饱,3,full (from eating)
餓,è,饿,3,hungry
香,xiāng,香,3,fragrant
馬,mǎ,马,3,horse
騎,qí,骑,3,ride (a horse)
鮮,xiān,鲜,3,fresh; delicious
鳥,niǎo,鸟,3,bird
黃,huáng,黄,3,yellow
鼻,bí,鼻,3,nose
與,yǔ,与,4,with; and
專,zhuān,专,4,specialized
丟,diū,丢,4,"to lose, to throw away"
嚴,yán,严,4,"strict, severe"
豐,fēng,丰,4,abundant
麗,lì,丽,4,beautiful
舉,jǔ,举,4,to raise; to lift
之,zhī,之,4,of (a possessive particle)
乒,pīng,乒,4,(onomatopoeic) sound of clashing
乓,pāng,乓,4,an onomatopoeic word (sound of clashing)
乘,chéng,乘,4,to ride
亂,luàn,乱,4,disorder; confusion; to throw into disorder
爭,zhēng,争,4,"to fight, to dispute"
雲,yún,云,4,cloud
云,yún,云,4,to say
互,hù,互,4,mutually
亞,yà,亚,4,inferior; second; (short for) Asia (transliteration)
交,jiāo,交,4,to exchange; to intersect
親,qīn,亲,4,"parent; relative; close, dear"
僅,jǐn,仅,4,"only, merely"
仍,réng,仍,4,"still, yet"
仔,zǎi,仔,4,young animal
仔,zǐ,仔,4,careful
付,fù,付,4,to pay; to deliver
價,jià,价,4,"price, value"
,,,,
任,rèn,任,4,to assign; responsibility
份,fèn,份,4,"portion, share"
眾,zhòng,众,4,crowd
優,yōu,优,4,excellent
伙,huǒ,伙,4,"partner, group"
夥,huǒ,伙,4,"partner, companion"
傳,chuán,传,4,"pass on, transmit"
傳,zhuàn,传,4,"biography, record"
傷,shāng,伤,4,"injure, wound"
估,gū,估,4,"to estimate, to guess"
低,dī,低,4,low
何,hé,何,4,"what, why"
使,shǐ,使,4,to use; envoy
例,lì,例,4,"example, case"
供,gòng,供,4,offerings; to confess
供,gōng,供,4,"to provide, to offer"
保,bǎo,保,4,to protect
倆,liǎ,俩,4,two
修,xiū,修,4,to decorate; to repair; to study; long
倍,bèi,倍,4,times (multiplier)
倒,dào,倒,4,to pour; reverse
值,zhí,值,4,to be worth; value
停,tíng,停,4,to stop
偶,ǒu,偶,4,occasionally
傅,fù,傅,4,tutor; to transmit
傲,ào,傲,4,"proud, arrogant"
允,yǔn,允,4,to permit
光,guāng,光,4,light
克,kè,克,4,to be able to; (unit of weight)  gram
剋,kè,克,4,to overcome; to subdue
免,miǎn,免,4,"to exempt, to avoid"
入,rù,入,4,to enter
全,quán,全,4,"whole, entire; complete"
具,jù,具,4,tool
養,yǎng,养,4,raise (animals/children)
內,nèi,内,4,inside
況,kuàng,况,4,"situation, condition"
涼,liáng,凉,4,"cool, cold"
減,jiǎn,减,4,to reduce
刀,dāo,刀,4,knife
切,qiè,切,4,"must; close to; urgent, eager"
切,qiē,切,4,cut
划,huá,划,4,to row
劃,huá,划,4,"row, paddle"
劃,huà,划,4,"plan, mark"
列,liè,列,4,"row, rank; to list"
則,zé,则,4,"rule, law; then; while (contrast)"
判,pàn,判,4,"to judge, to decide"
利,lì,利,4,"benefit, profit; to benefit"
劇,jù,剧,4,"drama, play"
剩,shèng,剩,4,"remain, surplus"
功,gōng,功,4,achievement
勵,lì,励,4,"encourage, urge"
勇,yǒng,勇,4,brave
勺,sháo,勺,4,spoon
匙,chí,匙,4,spoon
區,qū,区,4,"area, region; small"
博,bó,博,4,"broad, extensive"
占,zhàn,占,4,to divine
佔,zhàn,占,4,"to occupy, to take up"
卦,guà,卦,4,divination symbol
衛,wèi,卫,4,"to defend, to guard"
印,yìn,印,4,"stamp, seal; to engrave; to print"
危,wēi,危,4,"danger, high"
即,jí,即,4,then; immediately; namely
卻,què,却,4,"however, but; to go back; to decline"
廳,tīng,厅,4,"hall, office"
厲,lì,厉,4,"strict, severe"
壓,yā,压,4,"press, oppress"
厭,yàn,厌,4,"dislike, detest"
廁,cè,厕,4,toilet
厚,hòu,厚,4,thick; generous
原,yuán,原,4,"origin, raw; former; open country, plain"
廚,chú,厨,4,kitchen
及,jí,及,4,and; reach
反,fǎn,反,4,opposite
取,qǔ,取,4,"take, obtain"
受,shòu,受,4,receive
另,lìng,另,4,"other, another"
臺,tái,台,4,"platform, stage"
颱,tái,台,4,typhoon
葉,yè,叶,4,leaf
各,gè,各,4,"each, every"
合,hé,合,4,to combine; to fit
閤,hé,合,4,"to close; to combine, to join"
否,fǒu,否,4,no; to deny
吸,xī,吸,4,to inhale
呀,yā,呀,4,(exclamation) ah
味,wèi,味,4,taste
呼,hū,呼,4,to call; to exhale
命,mìng,命,4,"fate; life; to order, to command"
咱,zán,咱,4,we
咳,ké,咳,4,cough
鹹,xián,咸,4,salty
咸,xián,咸,4,all
售,shòu,售,4,sell
嗽,sòu,嗽,4,cough
困,kùn,困,4,"to trap, to surround"
睏,kùn,困,4,"sleepy, tired"
圍,wéi,围,4,"surround, enclose"
圾,jī,圾,4,garbage
址,zhǐ,址,4,"site, location"
堅,jiān,坚,4,firm
